"cardhldr","default","age","acadmos","adepcnt","majordrg","minordrg","ownrent","income","selfempl","incper","exp_inc","spending","logspend"
1,0,30.333334,62,1,0,2,1,2000,0,12000,0.0242013,48.4025031,3.8795515
1,0,26.166666,12,0,1,1,0,2750,0,33000,0.0745194,204.9283385,5.3226603
1,0,26.833334,72,0,0,0,1,2500,0,30000,0.013246,33.1149995,3.4999863
1,0,44.4166679,146,4,1,1,1,3541.6666667,0,8500,0.05742,203.3625015,5.3149901
0,0,32.0833321,108,2,3,0,1,2416.6666667,0,9666.6669922,0.0004138,NA,NA
1,0,34.0833321,114,2,0,1,1,1291.6666667,0,16166.6669922,0.0489955,63.285809,4.1476611
1,0,30.5,243,0,0,0,0,2291.6666667,0,27500,0.2141884,490.8483413,6.1961352
0,0,41.3333321,194,1,0,0,1,2166.6666667,0,14725,0.0004075,NA,NA
1,0,32.5,49,2,0,0,1,2666.6666667,0,16666.6660156,0.0040856,10.8949331,2.3882978
1,0,37.6666679,30,0,0,0,0,2600,0,31200,0.0142949,37.1666674,3.6154123
1,0,27.916666,24,2,0,1,0,1500,0,8500,0.0032941,4.9411766,1.5976035
1,0,35.5,4,1,0,0,0,5208.3333333,0,31250,0.1169133,608.9233405,6.4116924
0,0,37.25,80,0,0,0,0,3083.3333333,0,37000,0.0003243,NA,NA
0,0,31.333334,12,1,4,1,0,1666.6666667,0,10750,0.0005581,NA,NA
1,0,48,12,4,1,4,0,5166.6666667,0,14000,0.0968504,500.393901,6.2153956
0,0,34.6666679,62,1,0,0,0,1458.3333333,0,8750,0.0006857,NA,NA
1,0,28.5,14,0,0,0,0,2676.8333333,0,32122,0.0820789,219.7116656,5.3923161
1,0,36.1666679,102,0,0,0,0,2462.9166667,0,29555,0.1133131,279.0808357,5.6315015
1,0,39.1666679,96,3,0,6,1,3791.6666667,0,14375,0.0219595,83.2630209,4.4220045
0,0,36.9166679,20,1,0,0,0,1500,0,9000,0.0006667,NA,NA
1,0,27.25,14,0,0,0,0,2250,0,27000,0.2342011,526.9525163,6.2671104
1,0,24.583334,100,0,0,0,0,1625,0,23000,0.10498,170.592499,5.1392777
0,0,57.0833321,148,2,3,0,0,2374.75,0,10749,0.0003721,NA,NA
1,0,39.5833321,108,2,0,0,0,2916.6666667,1,11666.6669922,0.0018857,5.4999999,1.7047481
0,0,43.6666679,27,2,2,4,1,3750,0,15000,0.0002667,NA,NA
0,0,30.5,111,1,0,0,1,1302.5,0,7815,0.0007678,NA,NA
0,0,20.666666,247,0,0,0,0,750,0,16000,0.00075,NA,NA
0,0,28.583334,243,0,1,0,0,1526.1666667,0,18314,0.0006552,NA,NA
1,0,37.1666679,240,0,0,1,1,1833.3333333,0,28250,0.0653458,119.8007042,4.7858296
1,0,36.9166679,6,0,0,0,1,1750,0,21000,0.12483,218.4525002,5.3865686
1,0,40.5,126,3,0,0,1,2395.8333333,0,8162.5,0.0762802,182.7547505,5.2081451
1,0,31.916666,82,4,0,0,1,3433.3333333,0,8240,0.0002913,1,0
0,0,26.083334,24,1,6,5,0,1791.8333333,0,10751,0.0005581,NA,NA
1,0,37.25,300,3,1,0,0,2083.3333333,0,6250,0.1061932,221.2358328,5.3992292
1,0,31.166666,6,0,0,0,0,2916.6666667,0,35000,0.1747214,509.6041846,6.2336343
1,0,27.25,29,0,0,2,0,2500,0,30000,0.0393697,98.424172,4.5892864
1,0,33.75,30,0,2,0,1,2083.3333333,0,25000,0.0713332,148.6108328,5.001331
1,0,24.916666,16,0,0,0,0,2000,0,24000,0.0568979,113.7958318,4.7344059
1,1,29.583334,24,0,0,0,1,2333.3333333,0,28000,0.0182154,42.5024983,3.7495629
1,1,31.916666,12,1,0,0,0,2333.3333333,0,15000,0.177307,413.7163212,6.0251805
1,0,36.5833321,120,2,1,1,1,3083.3333333,0,14133.3330078,0.072271,222.8355507,5.4064341
0,0,20.333334,41,0,0,0,0,1250,0,15000,8e-04,NA,NA
0,0,47.75,60,0,2,0,0,2500,0,40000,3e-04,NA,NA
1,0,21,4,0,0,0,1,2208.3333333,0,26500,0.0004528,1,0
1,0,23.166666,156,0,0,0,0,1333.3333333,0,16000,0.1167031,155.6041638,5.0473154
1,0,29,349,0,0,0,1,4000,0,48000,0.0200642,80.2566707,4.3852299
1,0,31.416666,7,2,0,0,1,1666.6666667,0,6666.6665039,0.0186,31,3.4339872
1,0,26.75,38,0,0,0,1,1433.3333333,0,17200,0.0735262,105.3875051,4.6576441
0,0,37.6666679,72,4,5,1,0,2083.3333333,0,6000,4e-04,NA,NA
0,0,27.083334,169,1,1,0,0,2250,0,13500,0.0004444,NA,NA
1,1,46.1666679,42,3,0,0,0,2550,0,7650,0.2222091,566.6333087,6.3397124
0,0,20.916666,3,1,0,0,0,1375,0,8250,0.0007273,NA,NA
1,0,32.1666679,53,0,0,1,1,2500,0,30000,0.0234763,58.6908311,4.0722835
1,0,35.1666679,51,1,0,0,0,2740.5,0,16443,0.0681168,186.6741693,5.2293647
1,0,33.1666679,46,3,2,0,0,3641.6666667,0,10925,0.0518302,188.7483338,5.2404146
0,0,31.416666,38,4,4,0,1,4333.3333333,0,10400,0.0002308,NA,NA
0,0,56,242,0,0,0,1,1208.3333333,0,14500,0.0008276,NA,NA
1,1,29.583334,48,0,0,0,0,1000,0,27300,0.0900864,90.0864452,4.5007697
1,0,44.8333321,204,0,1,1,1,2353,0,28236,0.1903251,447.8349865,6.1044248
0,0,40.9166679,99,3,1,0,1,2625,0,7875,0.000381,NA,NA
1,0,34.4166679,58,0,0,0,1,2150,0,25800,0.0850101,182.7716753,5.2082377
1,0,26.75,53,0,0,0,1,1500,0,18000,0.0066111,9.9166667,2.2942168
1,0,44.5833321,51,1,0,0,1,2500,0,15000,0.102422,256.0549974,5.5453923
1,0,47.4166679,240,1,0,0,1,1250,0,9400,0.0181612,22.7014627,3.1224294
1,1,23.166666,12,0,0,0,0,2800,0,33600,0.079267,221.9475031,5.4024409
0,0,22,80,0,0,0,0,2500,0,40000,3e-04,NA,NA
0,0,35.75,64,3,0,1,1,2518.8333333,0,7556.5,0.000397,NA,NA
0,0,31.75,8,0,1,1,0,2916.6666667,0,35000,0.0003429,NA,NA
0,0,20.583334,47,0,0,0,1,1375,0,16500,0.0007273,NA,NA
0,0,38.0833321,84,0,1,0,1,2583.3333333,0,31000,0.0003871,NA,NA
0,0,25.75,27,1,0,0,0,2208.3333333,0,13250,0.0004528,NA,NA
1,0,51.1666679,143,0,0,0,1,1600,0,19200,0.0942531,150.8050084,5.0159877
0,0,37,36,1,3,3,1,2250,0,16000,0.000375,NA,NA
0,0,33.25,72,2,0,0,1,3083.3333333,0,12333.3330078,0.0003243,NA,NA
0,0,41.9166679,120,2,0,0,1,1360,0,7385,0.0005416,NA,NA
0,0,31.25,204,0,1,3,0,2500,0,30000,4e-04,NA,NA
1,1,18.75,12,1,0,0,1,1791.6666667,0,10750,0.0005581,1,0
0,0,36.1666679,78,0,0,1,0,2036.6666667,0,24440,0.000491,NA,NA
0,0,20.75,132,0,0,0,0,1416.6666667,0,17000,0.0007059,NA,NA
0,0,22.166666,6,0,2,0,0,1291.6666667,0,15500,0.0007742,NA,NA
0,0,45.6666679,240,1,11,1,1,2500,0,15000,4e-04,NA,NA
1,0,88.5833359,36,3,0,1,1,1833.3333333,0,5500,0.003,5.5,1.7047481
1,0,27.75,36,0,0,1,0,2000,0,24000,0.0734383,146.876663,4.9895932
1,0,22.666666,6,0,0,0,0,2458.3333333,0,29500,0.1038488,255.2950035,5.5424198
1,0,19.166666,192,0,0,0,0,1583.3333333,0,19000,0.2829621,448.0233466,6.1048453
1,0,26.25,9,0,0,0,0,1833.3333333,0,22000,0.0282591,51.8083336,3.947551
0,0,50.1666679,276,0,0,0,1,1416.6666667,0,17000,0.0007059,NA,NA
1,0,29.166666,25,2,0,0,1,1646.6666667,0,6586.6665039,0.0913866,150.4833315,5.0138523
1,0,39.75,168,2,0,0,1,4166.6666667,1,16666.6660156,0.0221794,92.4141612,4.5262802
1,0,62.5833321,39,1,0,0,1,4327.8333333,0,25967,0.0050449,21.8333327,3.0834378
1,0,47.0833321,42,1,0,0,0,2000,0,12000,0.027065,54.1299991,3.9913885
1,0,34.4166679,36,0,0,0,1,2166.6666667,0,26000,0.0501069,108.5650021,4.6873491
0,0,39.5,144,0,7,1,0,1833.3333333,0,22000,0.0005455,NA,NA
0,0,36.1666679,120,0,0,0,1,2083.3333333,0,25000,0.00048,NA,NA
0,0,38.6666679,131,0,0,0,0,1375,0,19500,0.0006154,NA,NA
0,0,38.25,180,0,5,3,1,3960,0,47520,0.0002525,NA,NA
1,0,45.6666679,126,1,0,0,1,2058.3333333,0,19850,0.1257196,258.7729188,5.5559509
1,0,33.75,48,2,0,0,0,2053,0,8212,0.1107664,227.4033344,5.4267252
1,0,34.9166679,7,1,0,3,1,1016.6666667,0,15100,0.1013728,103.0623929,4.6353346
1,0,31.166666,38,3,0,0,1,2500,0,10500,0.0568764,142.1910711,4.9571717
1,0,36.25,60,4,0,0,0,4000,0,9600,0.0850873,340.3491676,5.8299721
1,0,35.9166679,6,1,0,0,1,2183.3333333,0,13100,0.2154031,470.2966596,6.1533637
1,1,47.1666679,12,2,0,1,1,1500,0,11333.3330078,0.0660479,99.0719162,4.595846
1,0,25.166666,7,0,0,0,1,3125,0,37500,0.128076,400.2375063,5.9920581
0,0,60.8333321,326,0,2,0,1,2166.6666667,0,26000,0.0004615,NA,NA
1,0,38.75,66,1,0,0,0,1387.5,0,11806,0.0342622,47.5388579,3.8615474
0,0,26.583334,36,0,2,0,0,1375,0,16500,0.0007273,NA,NA
0,0,25.333334,3,1,4,2,0,1666.6666667,0,10000,6e-04,NA,NA
1,0,22.166666,26,0,0,0,0,1833.3333333,0,22000,0.0527468,96.7024987,4.5716392
1,0,22.916666,4,0,0,0,0,2653.3333333,0,31840,0.049028,130.0875027,4.8682073
1,0,45.75,132,2,0,0,1,3750,0,15000,0.0398702,149.5133294,5.0073855
1,0,37.1666679,48,4,1,0,1,4166.6666667,0,10000,0.529123,2204.679201,7.6983373
1,0,25.5,13,0,0,0,0,2000,0,24000,0.0757033,151.4066607,5.0199693
1,0,22.583334,36,2,0,0,0,1300,0,11734.6669922,0.4031897,524.1465956,6.2617714
1,0,43.5833321,180,2,0,0,1,333.3333333,0,17000,0.0075686,2.5228759,0.9253995
1,0,64.3333359,84,0,0,1,1,1666.6666667,0,25000,0.11956,199.2666721,5.294644
1,0,22.75,14,1,0,0,1,2625,0,15750,0.0877384,230.3133253,5.4394407
1,0,29.75,91,2,0,1,1,2583.3333333,0,10333.3330078,0.0414374,107.0466709,4.6732649
1,0,22.833334,12,0,0,0,0,1000,0,43000,0.0789751,78.9751112,4.3691328
1,0,25.916666,38,0,0,2,1,1250,0,15000,0.0607667,75.9583339,4.330185
0,0,38.5,24,2,4,1,0,3083.3333333,0,12333.3330078,0.0003243,NA,NA
0,0,35.0833321,24,0,8,0,1,3166.6666667,0,38000,0.0003158,NA,NA
1,1,42.1666679,105,4,0,0,0,1700,0,5280,0.0836742,142.2462158,4.9575595
1,0,29.333334,19,3,0,0,0,2916.6666667,0,8750,0.0950889,277.3424921,5.6252532
1,0,40.25,38,2,0,0,1,5416.6666667,0,21666.6660156,0.0125589,68.0274951,4.219912
1,0,35.0833321,120,5,2,6,1,4250,0,10166.6669922,0.1381793,587.2622244,6.3754714
1,0,27.75,13,3,0,0,0,1916.6666667,0,12000,0.0514838,98.6771882,4.5918538
1,0,38.75,72,0,0,1,1,2333.3333333,0,28000,0.0419307,97.8383298,4.5833164
0,0,26.666666,118,0,0,0,0,872.1666667,0,15266,0.0007861,NA,NA
0,0,26.166666,60,0,8,1,0,2083.3333333,0,25000,0.00048,NA,NA
1,0,59.6666679,62,2,0,0,1,3333.3333333,0,13333.3330078,0.1800745,600.2483269,6.3973434
1,0,42,14,3,1,0,1,2208.3333333,0,9590,0.103933,229.5187227,5.4359846
0,0,25.833334,87,0,0,0,0,958.3333333,0,15900,0.0007547,NA,NA
0,0,29.833334,7,1,0,0,0,1250,0,7500,8e-04,NA,NA
0,0,25.916666,20,0,2,2,0,1725,0,20700,0.0005797,NA,NA
1,0,23.416666,8,0,0,0,0,1666.6666667,0,20000,0.0519585,86.597496,4.4612709
1,0,25.833334,144,0,0,0,0,1833.3333333,0,22000,0.0219545,40.2500005,3.69511
1,0,22.583334,12,0,0,0,0,1750,0,21000,0.0649376,113.6408374,4.7330429
1,0,23.083334,48,0,0,0,0,1317.3333333,0,17808,0.0139746,18.4092303,2.9128522
1,0,35.8333321,61,4,0,0,1,2275,0,5460,0.0132736,30.1975004,3.4077592
1,0,30.833334,50,0,0,0,1,2500,0,30000,0.044071,110.1775002,4.7020927
1,0,36.5833321,142,3,0,0,0,1343.3333333,0,5045,0.0172037,23.1102584,3.1402766
1,1,24.25,4,0,0,0,0,1583.3333333,0,26000,0.2058634,325.9504562,5.7867454
1,0,28,39,0,0,0,1,2750,0,33000,0.321353,883.7208822,6.7841413
1,0,32.1666679,57,0,1,1,1,5000,0,60000,0.1002322,501.1608452,6.2169271
1,0,29.083334,6,0,0,0,0,2583.3333333,0,31000,0.0434123,112.1483305,4.7198224
0,0,20.083334,30,0,0,0,0,1083.3333333,0,18000,0.0006667,NA,NA
1,0,50.1666679,193,2,0,0,1,1584.6666667,0,6338.6665039,0.0429785,68.1066657,4.2210751
1,0,30.333334,24,2,0,1,1,2666.6666667,0,10666.6669922,0.0932072,248.5525012,5.5156541
1,0,28.75,4,2,0,0,1,3358.3333333,0,13433.3330078,0.0631873,212.2041699,5.3575489
1,0,29.75,50,1,0,0,0,1750,0,10500,0.3291738,576.054208,6.3562018
1,0,32.5833321,16,3,0,0,1,4416.6666667,0,13250,0.0218468,96.4899968,4.5694393
0,0,45.9166679,14,5,1,0,1,2500,0,6666.6665039,3e-04,NA,NA
0,0,22.333334,26,2,1,0,0,1083.3333333,0,7000,0.0005714,NA,NA
0,0,26.333334,131,0,4,0,1,1516.6666667,0,18200,0.0006593,NA,NA
1,0,30.25,12,0,0,0,0,2916.6666667,0,35000,0.0827814,241.4458276,5.4866451
1,0,31.083334,15,3,0,0,1,4250,0,12750,0.1696612,721.0600749,6.5807225
1,0,28.833334,5,0,0,0,0,3833.3333333,0,46000,0.2167046,830.7008222,6.7222697
1,0,30.166666,45,1,0,0,1,3750,0,24500,0.1731735,649.4005211,6.4760497
1,0,35,144,1,0,0,1,2666.6666667,0,16000,0.1067916,284.7775022,5.6517082
1,0,43.1666679,24,0,0,0,1,4333.3333333,0,52000,0.0134137,58.1258287,4.0626101
1,0,28.083334,12,2,0,0,0,2458.3333333,0,11000,0.1273679,313.1127146,5.7465632
1,0,24.333334,54,0,0,0,1,2500,0,30000,0.1250397,312.5991672,5.7449218
0,0,40.5,12,1,3,3,0,3344,0,20064,0.000299,NA,NA
1,0,22.916666,12,0,0,0,0,2083.3333333,0,25000,0.1774956,369.7824975,5.912915
1,0,22.666666,7,0,0,0,0,1250,0,22800,0.0338803,42.3503295,3.7459762
1,0,65.4166641,277,0,0,0,1,1685.8333333,1,23730,0.2391816,403.2203525,5.9994832
1,0,40,90,2,1,1,1,4391.6666667,0,21316.6660156,0.0688163,302.2181057,5.711149
1,0,26.333334,4,2,0,0,0,3000,0,23666.6660156,0.1214489,364.3466234,5.8981057
1,1,23.833334,12,0,0,0,0,2000,0,24000,0.0252083,50.416667,3.9203218
1,0,31,61,0,0,0,1,2694.8333333,0,32338,0.0587488,158.3183258,5.0646077
1,0,24.583334,195,0,0,0,0,2250,0,35000,0.0378646,85.1952899,4.4449461
0,0,30.666666,12,3,0,1,0,2083.3333333,0,6250,0.00048,NA,NA
1,0,23.583334,2,0,0,0,0,1666.6666667,0,20000,0.1013435,168.9058418,5.1293414
1,0,29.416666,107,3,0,0,1,3750,0,11250,0.0514236,192.8383391,5.2618522
1,0,35.4166679,24,3,0,1,1,3750,0,11250,0.1307776,490.4158786,6.1952538
0,0,36.5833321,30,3,1,2,1,2916.6666667,0,10000,3e-04,NA,NA
1,0,31.5,4,1,1,3,0,2000,0,12000,0.0210783,42.1566665,3.7413928
1,0,43.9166679,40,2,2,3,1,3333.3333333,0,18666.6660156,0.0011786,3.9285712,1.3682758
0,0,20.25,242,0,0,0,0,1666.6666667,0,22500,0.0005333,NA,NA
1,0,22.75,18,0,0,0,0,1708.3333333,0,20500,0.0005854,1,0
1,0,37.9166679,40,3,0,0,1,5000,1,15000,0.0423373,211.6866596,5.3551072
1,0,23.333334,230,0,0,0,0,1333.3333333,0,16000,0.0386506,51.5341709,3.9422451
1,0,38.5,31,3,0,0,0,3100,0,12800,0.0200541,62.167716,4.1298358
1,0,25.916666,8,1,0,1,1,2166.6666667,0,17000,0.2545915,551.6148408,6.3128501
0,0,28.833334,180,0,1,0,0,2500,1,30000,4e-04,NA,NA
1,1,21.5,3,0,0,0,0,1791.6666667,0,21500,0.0793112,142.0991657,4.9565252
1,0,33.4166679,50,2,0,0,1,2750,0,12000,0.0170239,46.8156957,3.8462185
1,0,21.5,192,0,0,0,0,1666.6666667,0,26000,0.1520365,253.3942213,5.5349465
1,0,26.75,24,0,0,1,0,1625,0,19500,0.0298585,48.5200016,3.8819761
1,0,46.5,36,3,0,0,1,8333.25,1,24999.75,0.1069099,890.9066834,6.7922397
1,0,29.333334,22,0,0,0,1,2000,0,24000,0.0193646,38.7291685,3.656593
1,0,33.8333321,48,0,0,0,0,1333.3333333,1,16000,0.0546131,72.8174994,4.2879563
1,0,48.0833321,30,0,0,0,1,2083.3333333,0,25000,0.0083188,17.3308343,2.8524872
1,0,39,3,4,0,0,0,4166.6666667,0,12000,0.0077915,32.4645836,3.4801498
1,0,67.1666641,36,1,0,0,0,2916.6666667,0,22346,0.002148,6.2651034,1.8349951
0,0,23.666666,7,0,0,0,0,3333.3333333,0,40000,3e-04,NA,NA
1,0,23.333334,4,0,0,0,0,1680.8333333,0,20170,0.0320823,53.9250003,3.9875942
1,0,40.4166679,108,0,1,0,1,2470,0,41640,0.0672178,166.0280139,5.1121565
1,0,25.5,6,2,0,0,0,850,0,11400,0.0448839,38.1513303,3.6415606
1,0,27.25,312,0,0,1,0,1583.3333333,0,19000,0.1245026,197.1291626,5.2838592
1,0,30.416666,12,0,0,0,1,2250,0,27000,0.022597,50.8433338,3.928749
1,0,22.833334,120,0,2,0,0,2750,0,33000,0.479503,1318.6332658,7.1843511
1,0,41.25,96,1,0,0,1,2916.6666667,0,17500,0.010828,31.5816654,3.4525767
0,0,48.6666679,48,1,1,0,1,1041.6666667,0,7525,0.0007973,NA,NA
1,0,28.75,24,0,0,0,0,2083.3333333,0,25000,0.034638,72.1624975,4.2789205
1,0,26.833334,28,0,0,0,1,2250,0,29000,0.1015948,228.5883632,5.4319228
1,1,23.083334,66,0,0,0,0,2083.3333333,0,25000,0.030666,63.8874985,4.1571237
1,0,33.0833321,26,0,0,0,0,2916.6666667,0,35000,0.0570531,166.4049954,5.1144245
1,0,42.4166679,156,2,0,0,1,2083.3333333,0,23791.6660156,0.1205956,251.2407955,5.5264118
1,0,52.25,295,2,0,1,1,4541.6666667,0,21500,0.0932701,423.6016056,6.0487934
0,0,24.75,16,0,1,1,0,2116.6666667,0,25400,0.0004724,NA,NA
1,0,33.3333321,36,2,0,0,1,2500,0,10000,0.0335827,83.9566626,4.4303007
1,0,32.1666679,51,0,0,1,0,2483.3333333,0,30800,0.0024351,6.0470778,1.7995751
1,1,45.75,144,0,0,0,1,4166.6666667,0,50000,0.001525,6.3541665,1.8491107
1,1,28.166666,24,1,1,0,0,1250,0,12500,0.0032,3.9999999,1.3862943
1,0,33.0833321,72,2,0,0,1,2916.6666667,0,11666.6669922,0.0018857,5.4999999,1.7047481
1,0,56.5833321,360,0,1,0,1,1583.3333333,0,29000,0.0859972,136.1622947,4.9138475
1,0,28.75,18,0,0,0,0,2083.3333333,0,25000,0.1947408,405.7100043,6.0056386
1,0,38.5,132,4,0,1,1,1275,0,3060,0.0630556,80.3958295,4.3869623
1,0,40.0833321,96,3,0,0,1,3325,0,9975,0.0459925,152.9250042,5.0299476
1,0,40.5,103,3,0,1,1,2650,0,7950,0.0385204,102.0791672,4.6257487
1,1,30.416666,24,1,0,0,0,1250,0,7500,0.0634413,79.3016702,4.3732592
1,0,22.166666,66,0,0,0,0,1750,0,21000,0.0723286,126.5750062,4.8408351
1,0,22.75,54,0,0,0,0,1408.3333333,0,17050,0.0065103,9.1686215,2.2157869
1,0,27,14,0,0,0,0,2233.3333333,0,26800,0.2731993,610.1450145,6.4136967
0,0,37.0833321,3,1,3,0,0,791.6666667,0,10750,0.0005581,NA,NA
1,1,30.166666,12,4,0,1,0,2083.3333333,0,5000,0.00335,6.9791665,1.9429295
1,0,26.166666,19,2,0,0,0,2291.6666667,0,9166.6669922,0.0208567,47.7966658,3.8669559
1,0,28.5,6,0,0,0,0,2083.3333333,0,25000,0.1510016,314.5866406,5.7512595
1,0,26.583334,7,0,0,0,0,2500,0,30000,0.0602603,150.6508421,5.0149649
1,0,28.083334,36,1,0,0,1,1250,0,9775,0.2919509,364.9386019,5.8997291
1,0,0.1666667,36,0,0,0,1,1958.3333333,0,26000,0.0025385,4.9711537,1.6036519
1,0,26.5,14,0,0,0,0,2000,0,24000,0.0322971,64.5941645,4.1681241
1,0,39,36,0,0,0,1,8333.25,0,99999,0.0242402,201.9999993,5.3082677
1,0,24.833334,6,0,0,0,0,2500,0,30000,0.1755567,438.8916492,6.0842526
1,0,35.3333321,12,0,0,0,1,5291.6666667,1,63500,0.014811,78.3750024,4.361505
1,0,28.083334,238,0,1,2,0,1833.3333333,0,22000,0.09718,178.163336,5.1827007
1,0,33.5833321,239,0,0,0,0,2500,0,30000,0.029084,72.7099972,4.2864789
1,0,44.3333321,15,4,0,0,0,1916.6666667,0,14000,0.0810993,155.4402995,5.0462617
1,0,24.25,2,0,0,0,0,1916.6666667,0,23000,0.0463183,88.7766633,4.4861238
1,0,22.166666,8,0,0,0,0,2000,0,24000,0.0204375,40.874999,3.7105186
1,0,30.916666,74,5,0,1,0,1916.6666667,0,3833.333252,0.0192043,36.8083343,3.6057243
1,0,21.916666,14,0,0,0,1,1541.6666667,0,22000,0.0446459,68.82911,4.2316268
1,0,32,27,0,0,1,0,3000,0,36000,0.0893494,268.0483237,5.5911673
1,0,30.666666,41,1,0,0,0,2083.3333333,0,12500,0.0557056,116.0533323,4.7540498
1,0,34.8333321,64,0,0,0,0,1183.3333333,0,18100,0.0730436,86.4349792,4.4593924
1,0,27,6,0,0,0,0,3000,0,36000,0.0601294,180.3883351,5.1951119
1,0,33.8333321,62,0,1,0,1,3500,1,42000,0.0051905,18.1666671,2.8995884
1,0,47,233,2,1,1,1,2318.4166667,0,12808.3330078,0.0065843,15.2650466,2.7255657
1,0,24.25,12,2,0,0,1,1600,0,6920,0.0051541,8.2466282,2.1098044
1,0,38,48,0,0,1,0,2416.6666667,0,29000,0.0392355,94.819167,4.5519716
1,0,32.5833321,134,0,0,0,0,1683.3333333,0,20200,0.3958445,666.3383241,6.5017975
1,1,42.75,60,2,1,2,1,2333.3333333,0,12000,0.0380658,88.8202749,4.4866149
1,1,32.25,24,4,0,0,0,1375,0,4060,0.0315823,43.4256159,3.7710495
1,0,44.5,180,0,0,0,0,2458.3333333,0,29500,0.2008407,493.7333427,6.2019956
1,0,46.5833321,24,0,0,0,0,2250,0,27000,0.057433,129.22417,4.8615486
1,0,37.6666679,168,0,0,0,1,1987.5,1,23850,0.1676499,333.2041662,5.8087554
1,0,36.5833321,147,0,0,0,1,1250,0,40000,0.0272093,34.0115628,3.5267005
1,0,29.166666,36,0,0,0,0,1416.6666667,0,17000,0.19206,272.0849911,5.6061145
1,0,0.4166667,16,0,1,0,1,6250,0,75000,0.0283733,177.3333293,5.1780312
1,0,41.75,24,4,1,0,0,2773.3333333,0,7856,0.0356438,98.852245,4.5936263
0,0,38.75,12,2,0,0,0,1529.6666667,0,6118.6665039,0.0006537,NA,NA
0,0,39.25,90,3,3,3,1,2253.3333333,0,6760,0.0004438,NA,NA
1,0,37.4166679,6,3,0,0,1,1666.6666667,0,5000,0.0561215,93.5358306,4.5383446
0,0,24.75,12,1,4,1,0,1191.6666667,0,12350,0.0004858,NA,NA
1,0,35.3333321,16,1,0,2,1,1650,0,9900,0.0920328,151.8541653,5.0229206
1,0,46.1666679,62,3,0,0,1,3900,0,11700,0.005409,21.095,3.049036
0,0,31.583334,40,0,2,0,1,1375,0,16500,0.0007273,NA,NA
1,0,30.583334,35,1,1,0,1,2125,0,12750,0.1125996,239.274174,5.4776101
1,0,47.5833321,172,0,0,0,1,1750,0,83000,0.0055546,9.720512,2.2742383
1,0,38.25,8,4,0,0,1,3083.3333333,0,7400,0.0366681,113.0600078,4.7279187
1,0,28.75,32,0,0,0,0,1386.6666667,0,16640,0.0267494,37.0924993,3.6134148
1,0,28,50,0,0,0,0,1000,0,21600,0.0236667,23.6666668,3.1640676
1,0,21.916666,10,1,0,0,0,1258.3333333,0,10800,0.0308958,38.8772564,3.6604094
1,0,23.083334,16,0,0,1,0,1441.6666667,0,17300,0.0844093,121.6900047,4.8014769
0,0,22.5,30,0,1,1,1,1533.3333333,0,18400,0.0006522,NA,NA
0,0,27.083334,61,0,4,1,1,1375,0,16500,0.0007273,NA,NA
1,1,31.75,4,1,0,0,0,1360,0,10035,0.0904529,123.015967,4.8123142
1,0,33.4166679,12,2,0,0,0,2916.6666667,0,11666.6669922,0.0210354,61.3533348,4.1166495
0,0,30.5,40,5,0,0,1,1666.6666667,1,4500,0.0004444,NA,NA
0,0,30,12,0,0,0,1,1516.6666667,0,22200,0.0005405,NA,NA
1,0,27.666666,24,1,0,1,0,2250,0,13500,0.384893,866.0091832,6.7638955
1,0,40.25,29,0,0,0,1,2925,0,40500,0.0280765,82.1238869,4.4082289
1,0,41.8333321,99,0,0,0,1,2350,0,28200,0.0178021,41.8349978,3.7337333
1,0,23,9,0,0,0,0,1666.6666667,0,22500,0.1695262,282.5436989,5.6438332
0,0,38.1666679,48,1,0,1,1,1300,0,7800,0.0007692,NA,NA
1,0,28.416666,3,0,0,0,0,2416.6666667,0,29000,0.0660941,159.7274995,5.0734692
1,0,42,134,2,0,2,1,3958.3333333,0,15833.3330078,0.0222691,88.1483363,4.479021
1,0,29.25,11,1,0,0,0,1906.6666667,0,11440,0.0857137,163.4274963,5.0963694
1,0,29.25,6,0,0,0,0,2333.3333333,0,28000,0.4816736,1123.9049931,7.0245645
1,0,55.8333321,13,0,0,0,0,2083.3333333,0,25000,0.0227232,47.3399996,3.8573556
1,0,42.5,7,0,0,0,1,1500,0,21960,0.0491284,73.6926254,4.2999027
0,0,44.25,180,0,3,4,1,1250,1,15000,8e-04,NA,NA
1,0,32,8,3,0,0,1,2790.6666667,0,9152,0.0372454,103.9395282,4.6438093
1,0,35.9166679,4,0,0,0,1,1500,0,21900,0.032447,48.6705489,3.8850741
1,0,24,12,1,0,1,0,2875,0,17250,0.0504072,144.9208315,4.9761876
1,0,25.916666,9,0,0,0,0,1333.3333333,0,23400,0.0144017,19.2022795,2.955029
1,0,49.25,84,0,0,0,1,1750,0,21000,0.1087895,190.3816573,5.2490308
0,0,29.166666,24,1,0,1,0,1200,0,11556,0.0005192,NA,NA
0,0,31.75,100,3,2,0,1,2083.3333333,1,6250,0.00048,NA,NA
1,0,42.4166679,43,0,0,0,0,1666.6666667,0,27800,0.0549252,91.5419683,4.5167975
1,0,26.416666,12,0,0,0,0,1500,0,18000,0.0579206,86.8808348,4.4645375
0,0,32.6666679,24,1,5,3,0,1750,0,10500,0.0005714,NA,NA
0,0,20.75,18,1,0,0,0,1250,0,7500,8e-04,NA,NA
