"t","age","educ","marr","black","hisp","nodegree","re74","re75","re78","age2","educ2","re742","re752","blacku74"
0,50,12,1,0,0,0,2.23063,2.75441,2.68769,2500,144,4.97569,6.14406,0
0,48,12,1,0,0,0,2.23219,2.38811,2.53992,2304,144,4.98268,5.33072,0
0,24,16,1,0,0,0,2.23356,2.28803,2.90373,576,256,4.98881,5.11047,0
0,25,12,1,0,1,0,2.23356,2.41694,3.10323,625,144,4.98881,5.39838,0
0,37,12,1,0,0,0,2.24414,1.6385,2.32698,1369,144,5.03618,3.67704,0
0,37,12,1,0,0,0,2.24414,1.6385,2.32698,1369,144,5.03618,3.67704,0
0,29,12,1,1,0,0,2.25316,1.86194,2.36436,841,144,5.07672,4.19523,0
0,27,15,1,0,0,0,2.25316,2.05887,3.54654,729,225,5.07672,4.63896,0
0,41,12,1,0,1,0,2.25316,2.09468,2.21659,1681,144,5.07672,4.71964,0
0,29,12,1,0,0,0,2.25316,2.14839,2.21659,841,144,5.07672,4.84065,0
0,27,16,1,0,0,0,2.25316,2.14839,2.36436,729,256,5.07672,4.84065,0
0,44,12,1,0,0,0,2.25316,2.2379,2.36436,1936,144,5.07672,5.04235,0
0,26,13,1,0,0,0,2.25316,2.2379,3.72387,676,169,5.07672,5.04235,0
0,34,12,1,0,0,0,2.25316,2.2379,2.65991,1156,144,5.07672,5.04235,0
0,20,12,1,0,0,0,2.25316,2.32742,2.43825,400,144,5.07672,5.24404,0
0,43,14,1,0,0,0,2.25316,2.32742,2.85201,1849,196,5.07672,5.24404,0
0,47,12,1,0,1,0,2.25316,2.50287,2.55647,2209,144,5.07672,5.63936,0
0,31,12,1,0,0,0,2.25316,2.50645,2.95545,961,144,5.07672,5.64743,0
0,33,12,1,0,0,0,2.25316,2.64968,2.49736,1089,144,5.07672,5.97014,0
0,24,12,0,1,0,0,2.25316,2.68548,2.95545,576,144,5.07672,6.05082,0
0,27,16,0,0,0,0,2.25316,3.04355,4.28541,729,256,5.07672,6.85759,0
0,23,14,1,0,0,0,2.25316,3.36581,2.65991,529,196,5.07672,7.58369,0
0,27,17,1,0,0,0,2.25943,1.82613,2.88157,729,289,5.10501,4.126,0
0,50,16,0,0,0,0,2.26295,1.96935,1.77327,2500,256,5.12096,4.45656,0
0,22,14,1,0,0,0,2.26824,2.47065,2.06882,484,196,5.14493,5.60402,0
0,31,12,1,1,0,0,2.27275,0.150387,2.77813,961,144,5.16539,0.341792,0
0,34,12,1,0,0,0,2.27275,1.86194,2.06882,1156,144,5.16539,4.23171,0
0,28,12,1,0,0,0,2.27275,2.00516,2.29048,784,144,5.16539,4.55723,0
0,26,12,1,0,0,0,2.27275,2.14839,2.65991,676,144,5.16539,4.88275,0
0,46,12,1,0,0,0,2.27275,2.18419,2.29048,2116,144,5.16539,4.96412,0
0,27,17,1,0,0,0,2.27275,2.2379,2.40869,729,289,5.16539,5.08619,0
0,47,13,1,0,0,0,2.27275,2.25581,2.43825,2209,169,5.16539,5.12688,0
0,29,17,1,0,0,0,2.29234,2.14839,2.70424,841,289,5.25483,4.92484,0
0,24,16,0,0,0,0,2.29234,2.2379,2.64513,576,256,5.25483,5.13004,0
0,30,16,1,0,0,0,2.29234,2.32742,2.80768,900,256,5.25483,5.33524,0
0,23,12,1,0,0,0,2.29822,2.40333,1.47773,529,144,5.28182,5.52338,0
0,27,15,1,0,0,0,2.31193,0,0,729,225,5.34504,0,0
0,25,12,1,0,0,0,2.31193,2.40745,2.51952,625,144,5.34504,5.56586,0
0,26,12,1,0,0,0,2.33153,2.67671,2.76335,676,144,5.43602,6.24083,0
0,26,12,1,0,0,0,2.35112,0,0,676,144,5.52777,0,0
0,25,12,1,0,0,0,2.35112,1.1279,2.12793,625,144,5.52777,2.65184,0
0,32,12,1,0,0,0,2.35112,1.37855,3.10323,1024,144,5.52777,3.24113,0
0,32,12,1,0,1,0,2.35112,1.39645,6.64977,1024,144,5.52777,3.28323,0
0,50,16,0,0,0,0,2.35112,1.43226,3.9974,2500,256,5.52777,3.36741,0
0,25,13,0,0,0,0,2.35112,1.43226,2.08507,625,169,5.52777,3.36741,0
0,33,12,1,1,0,0,2.35112,1.43226,2.36436,1089,144,5.52777,3.36741,0
0,27,12,1,0,0,0,2.35112,1.50387,1.2738,729,144,5.52777,3.53578,0
0,28,16,1,1,0,0,2.35112,1.61129,2.20181,784,256,5.52777,3.78834,0
0,28,12,1,0,0,0,2.35112,1.61129,0,784,144,5.52777,3.78834,0
0,38,12,1,0,0,0,2.35112,1.61129,3.02934,1444,144,5.52777,3.78834,0
0,31,12,1,0,0,0,2.35112,1.79032,2.21659,961,144,5.52777,4.20926,0
0,28,12,1,0,0,0,2.35112,1.87984,3.69432,784,144,5.52777,4.41973,0
0,43,12,1,1,0,0,2.35112,1.94214,1.35596,1849,144,5.52777,4.56621,0
0,37,17,1,1,0,0,2.35112,1.96935,7.68418,1369,289,5.52777,4.63019,0
0,37,17,1,1,0,0,2.35112,1.96935,7.68418,1369,289,5.52777,4.63019,0
0,23,12,1,0,0,0,2.35112,1.98547,1.89149,529,144,5.52777,4.66807,0
0,55,12,1,0,0,0,2.35112,2.05887,2.21659,3025,144,5.52777,4.84065,0
0,34,17,1,0,0,0,2.35112,2.05887,2.3422,1156,289,5.52777,4.84065,0
0,28,17,1,0,0,0,2.35112,2.09468,6.94531,784,289,5.52777,4.92484,0
0,31,14,1,0,0,0,2.35112,2.14839,2.783,961,196,5.52777,5.05112,0
0,28,12,1,0,0,0,2.35112,2.14839,2.36436,784,144,5.52777,5.05112,0
0,25,12,1,0,1,0,2.35112,2.14839,2.51214,625,144,5.52777,5.05112,0
0,54,15,1,0,0,0,2.35112,2.14839,5.91091,2916,225,5.52777,5.05112,0
0,42,12,0,1,0,0,2.35112,2.14839,2.21659,1764,144,5.52777,5.05112,0
0,35,12,1,0,0,0,2.35112,2.14839,2.95545,1225,144,5.52777,5.05112,0
0,27,13,0,0,0,0,2.35112,2.14839,2.21659,729,169,5.52777,5.05112,0
0,45,12,1,0,0,0,2.35112,2.14839,0,2025,144,5.52777,5.05112,0
0,26,12,1,1,0,0,2.35112,2.14839,3.16233,676,144,5.52777,5.05112,0
0,28,16,1,0,0,0,2.35112,2.14839,1.18218,784,256,5.52777,5.05112,0
0,30,16,1,0,0,0,2.35112,2.14839,2.21659,900,256,5.52777,5.05112,0
0,24,12,1,0,1,0,2.35112,2.14839,2.30525,576,144,5.52777,5.05112,0
0,26,14,1,0,0,0,2.35112,2.2021,2.21659,676,196,5.52777,5.17739,0
0,35,14,1,0,0,0,2.35112,2.2379,2.21659,1225,196,5.52777,5.26158,0
0,42,17,1,0,0,0,2.35112,2.2379,0,1764,289,5.52777,5.26158,0
0,42,17,1,0,0,0,2.35112,2.2379,0,1764,289,5.52777,5.26158,0
0,28,16,1,0,0,0,2.35112,2.2379,2.73379,784,256,5.52777,5.26158,0
0,28,12,1,0,0,0,2.35112,2.2379,2.95545,784,144,5.52777,5.26158,0
0,27,14,1,0,0,0,2.35112,2.25581,2.35313,729,196,5.52777,5.30367,0
0,35,16,1,0,0,0,2.35112,2.27371,2.18349,1225,256,5.52777,5.34576,0
0,55,12,1,0,0,0,2.35112,2.29161,1.77327,3025,144,5.52777,5.38786,0
0,36,14,1,0,0,0,2.35112,2.32742,3.32488,1296,196,5.52777,5.47204,0
0,42,16,1,0,1,0,2.35112,2.32742,2.95545,1764,256,5.52777,5.47204,0
0,22,12,1,0,0,0,2.35112,2.32742,2.61558,484,144,5.52777,5.47204,0
0,33,12,1,1,0,0,2.35112,2.32742,3.69432,1089,144,5.52777,5.47204,0
0,38,12,1,0,0,0,2.35112,2.32742,2.51214,1444,144,5.52777,5.47204,0
0,48,16,1,0,0,0,2.35112,2.32742,3.98986,2304,256,5.52777,5.47204,0
0,48,16,1,0,0,0,2.35112,2.32742,3.98986,2304,256,5.52777,5.47204,0
0,25,13,1,0,0,0,2.35112,2.34568,2.6008,625,169,5.52777,5.51498,0
0,23,14,1,0,0,0,2.35112,2.41694,3.10323,529,196,5.52777,5.68251,0
0,31,16,1,0,0,0,2.35112,2.47065,2.89634,961,256,5.52777,5.80878,0
0,26,12,1,0,0,0,2.35112,2.48855,2.65991,676,144,5.52777,5.85088,0
0,32,12,1,0,0,0,2.35112,2.50645,2.65991,1024,144,5.52777,5.89297,0
0,29,13,1,0,0,0,2.35112,2.50645,0,841,169,5.52777,5.89297,0
0,29,13,1,0,0,0,2.35112,2.50645,0,841,169,5.52777,5.89297,0
0,30,16,1,0,0,0,2.35112,2.52435,2.70424,900,256,5.52777,5.93506,0
0,47,14,1,1,0,0,2.35112,2.55658,2.39746,2209,196,5.52777,6.01083,0
0,51,12,1,1,0,0,2.35112,2.56016,2.51214,2601,144,5.52777,6.01925,0
0,26,14,1,0,0,0,2.35112,2.57806,3.10323,676,196,5.52777,6.06134,0
0,32,16,1,0,0,0,2.35112,2.59597,3.54654,1024,256,5.52777,6.10343,0
0,35,14,1,0,0,0,2.35112,2.64968,2.95545,1225,196,5.52777,6.22971,0
0,35,14,1,0,0,0,2.35112,2.64968,2.95545,1225,196,5.52777,6.22971,0
0,54,12,1,0,0,0,2.35112,2.68548,0.204961,2916,144,5.52777,6.3139,0
0,55,12,1,0,0,0,2.35112,2.68548,2.65991,3025,144,5.52777,6.3139,0
0,55,12,1,0,0,0,2.35112,2.68548,2.65991,3025,144,5.52777,6.3139,0
0,38,12,1,0,0,0,2.35112,2.68548,2.95545,1444,144,5.52777,6.3139,0
0,25,12,0,0,0,0,2.35112,2.68548,1.8176,625,144,5.52777,6.3139,0
0,30,12,1,0,0,0,2.35112,2.86452,3.251,900,144,5.52777,6.73482,0
0,25,17,1,0,0,0,2.35112,2.90032,2.80768,625,289,5.52777,6.81901,0
0,39,12,0,0,0,0,2.35112,3.15097,1.55161,1521,144,5.52777,7.4083,0
0,28,14,1,0,0,0,2.35112,3.22258,3.69432,784,196,5.52777,7.57667,0
0,47,12,1,1,0,0,2.35112,3.22258,1.77327,2209,144,5.52777,7.57667,0
0,39,17,1,0,0,0,2.35112,3.54484,3.251,1521,289,5.52777,8.33434,0
0,49,12,1,0,0,0,2.35112,3.58065,2.36436,2401,144,5.52777,8.41853,0
0,21,12,1,0,0,0,2.35112,5.0129,0,441,144,5.52777,11.7859,0
0,31,14,1,0,0,0,2.37071,2.07677,2.39392,961,196,5.62028,4.92344,0
0,27,12,1,0,0,0,2.37071,2.14839,3.39877,729,144,5.62028,5.09321,0
0,37,12,1,0,0,0,2.37071,2.22,2.29048,1369,144,5.62028,5.26298,0
0,51,12,1,0,0,0,2.37071,2.2379,1.94114,2601,144,5.62028,5.30543,0
0,29,12,1,0,0,0,2.37071,2.68548,2.80768,841,144,5.62028,6.36651,0
0,27,14,1,0,0,0,2.37071,2.95403,2.32003,729,196,5.62028,7.00316,0
0,24,13,1,0,0,0,2.39031,0.179032,0.0449229,576,169,5.71356,0.427942,0
0,32,12,1,0,0,0,2.39031,2.48121,1.24129,1024,144,5.71356,5.93085,0
0,31,17,1,0,0,0,2.39031,2.56016,2.70424,961,289,5.71356,6.11957,0
0,46,12,0,0,0,0,2.39187,1.25323,0,2116,144,5.72106,2.99756,0
0,40,15,1,0,1,0,2.4001,2.32742,2.65991,1600,225,5.76049,5.58604,0
0,27,16,1,0,0,0,2.4099,0.716129,3.62043,729,256,5.80761,1.7258,0
0,27,17,1,0,0,0,2.4099,2.22,2.58602,729,289,5.80761,5.34997,0
0,28,14,1,0,0,0,2.4099,2.2379,2.73379,784,196,5.80761,5.39312,0
0,29,17,1,0,0,0,2.4099,2.45274,2.36436,841,289,5.80761,5.91086,0
0,36,13,1,0,0,0,2.4099,2.50645,2.55647,1296,169,5.80761,6.04029,0
0,23,12,1,0,0,0,2.4099,2.68548,1.74372,529,144,5.80761,6.47174,0
0,28,12,1,0,0,0,2.42949,1.82613,2.1427,784,144,5.90243,4.43656,0
0,28,12,1,0,0,0,2.43831,1.52177,1.92104,784,144,5.94534,3.71055,0
0,34,12,1,0,0,0,2.44869,2.22,2.29048,1156,144,5.99609,5.4361,0
0,41,12,1,0,0,0,2.44908,1.43226,2.21659,1681,144,5.99801,3.50772,0
0,25,13,1,0,0,0,2.44908,1.82613,0,625,169,5.99801,4.47234,0
0,45,12,1,0,0,0,2.44908,2.14839,1.06396,2025,144,5.99801,5.26158,0
0,45,12,1,1,0,0,2.44908,2.14839,2.80768,2025,144,5.99801,5.26158,0
0,41,12,1,0,0,0,2.44908,2.14839,3.39877,1681,144,5.99801,5.26158,0
0,35,16,0,0,0,0,2.44908,2.18419,2.48258,1225,256,5.99801,5.34927,0
0,35,13,1,1,0,0,2.44908,2.32742,2.51214,1225,169,5.99801,5.70004,0
0,29,16,1,0,0,0,2.44908,2.34532,2.58602,841,256,5.99801,5.74389,0
0,28,13,1,0,0,0,2.44908,2.38686,2.34959,784,169,5.99801,5.84561,0
0,35,13,1,0,0,0,2.44908,2.39903,2.21659,1225,169,5.99801,5.87543,0
0,35,16,1,0,0,0,2.44908,2.41694,2.56386,1225,256,5.99801,5.91928,0
0,30,12,1,0,0,0,2.44908,2.50645,2.95545,900,144,5.99801,6.13851,0
0,29,12,1,0,0,0,2.44908,2.50645,2.80768,841,144,5.99801,6.13851,0
0,26,14,1,1,0,0,2.44908,2.5718,2.66434,676,196,5.99801,6.29855,0
0,28,16,1,0,0,0,2.44908,2.6461,4.58095,784,256,5.99801,6.48051,0
0,30,16,1,0,0,0,2.44908,2.68548,3.84209,900,256,5.99801,6.57697,0
0,26,17,0,0,0,0,2.44908,2.68548,2.97023,676,289,5.99801,6.57697,0
0,22,13,1,0,0,0,2.44908,2.68548,3.91598,484,169,5.99801,6.57697,0
0,22,12,1,0,0,0,2.44908,2.68548,2.51214,484,144,5.99801,6.57697,0
0,26,16,0,0,0,0,2.44908,2.775,0.960522,676,256,5.99801,6.79621,0
0,43,12,1,1,0,0,2.44908,2.93559,3.54654,1849,144,5.99801,7.18951,0
0,43,13,1,1,0,0,2.44908,3.40161,3.98986,1849,169,5.99801,8.33083,0
0,48,16,1,0,0,0,2.46633,1.80823,2.51214,2304,256,6.08276,4.45967,0
0,45,12,1,0,0,0,2.46868,1.52177,2.7929,2025,144,6.09436,3.75677,0
0,27,12,1,1,0,0,2.46868,2.25581,2.26092,729,144,6.09436,5.56886,0
0,44,17,1,0,0,0,2.46868,2.32742,2.33481,1936,289,6.09436,5.74564,0
0,26,16,1,0,0,0,2.46868,2.54226,2.95545,676,256,6.09436,6.27601,0
0,54,16,1,0,0,0,2.46868,2.68548,2.64513,2916,256,6.09436,6.62959,0
0,54,16,1,0,0,0,2.46868,2.68548,2.64513,2916,256,6.09436,6.62959,0
0,54,16,1,0,0,0,2.46868,2.68548,2.64513,2916,256,6.09436,6.62959,0
0,29,12,1,0,0,0,2.46868,2.775,2.43825,841,144,6.09436,6.85058,0
0,22,12,1,0,0,0,2.47651,2.15949,3.43202,484,144,6.13312,5.348,0
0,39,17,1,0,0,0,2.48239,2.50645,2.70616,1521,289,6.16227,6.22199,0
0,35,16,1,0,0,0,2.48827,2.45274,3.69432,1225,256,6.19148,6.10308,0
0,44,12,1,0,0,0,2.48827,2.7929,2.51214,1936,144,6.19148,6.94949,0
0,32,16,1,0,0,0,2.49807,2.50645,2.65991,1024,256,6.24033,6.26128,0
0,27,17,1,0,0,0,2.50786,1.96935,2.45303,729,289,6.28937,4.93887,0
0,27,17,1,0,0,0,2.50786,1.96935,2.45303,729,289,6.28937,4.93887,0
0,26,12,1,0,0,0,2.50786,2.32742,2.65991,676,144,6.28937,5.83685,0
0,46,12,1,0,0,0,2.50786,2.41694,2.67808,2116,144,6.28937,6.06134,0
0,25,16,0,0,0,0,2.50786,2.56016,3.01456,625,256,6.28937,6.42053,0
0,35,12,1,0,0,0,2.50786,2.68548,2.95545,1225,144,6.28937,6.73482,0
0,33,16,1,0,0,0,2.50786,2.68548,2.4449,1089,256,6.28937,6.73482,0
0,26,16,1,0,0,0,2.50786,3.07935,3.69432,676,256,6.28937,7.7226,0
0,26,12,1,1,0,0,2.50884,2.32742,2.95545,676,144,6.29428,5.83913,0
0,20,12,1,0,0,0,2.52941,1.87984,2.51214,400,144,6.39793,4.75489,0
0,49,12,1,0,0,0,2.54705,1.79534,2.02449,2401,144,6.48745,4.5728,0
0,25,13,1,0,0,0,2.54705,1.87984,2.36436,625,169,6.48745,4.78804,0
0,28,12,0,1,0,0,2.54705,1.96935,2.65991,784,144,6.48745,5.01604,0
0,28,13,1,0,0,0,2.54705,1.96935,2.65991,784,169,6.48745,5.01604,0
0,35,12,1,1,0,0,2.54705,2.14839,2.65991,1225,144,6.48745,5.47204,0
0,27,12,0,0,0,0,2.54705,2.14839,2.51214,729,144,6.48745,5.47204,0
0,44,12,1,0,0,0,2.54705,2.14839,2.56341,1936,144,6.48745,5.47204,0
0,23,12,1,0,1,0,2.54705,2.14839,3.251,529,144,6.48745,5.47204,0
0,32,12,1,1,0,0,2.54705,2.2379,3.17711,1024,144,6.48745,5.70004,0
0,24,12,1,0,0,0,2.54705,2.27371,2.51214,576,144,6.48745,5.79125,0
0,27,12,1,0,0,0,2.54705,2.30952,3.10323,729,144,6.48745,5.88245,0
0,46,12,1,0,0,0,2.54705,2.32742,2.95545,2116,144,6.48745,5.92805,0
0,31,12,1,0,0,0,2.54705,2.32742,2.21659,961,144,6.48745,5.92805,0
0,27,15,0,1,0,0,2.54705,2.41694,2.95545,729,225,6.48745,6.15605,0
0,51,16,0,0,0,0,2.54705,2.41694,1.27084,2601,256,6.48745,6.15605,0
0,43,12,1,1,0,0,2.54705,2.50645,2.51214,1849,144,6.48745,6.38405,0
0,32,16,1,1,0,0,2.54705,2.54226,3.01456,1024,256,6.48745,6.47525,0
0,37,12,0,0,0,0,2.54705,2.57806,2.24614,1369,144,6.48745,6.56645,0
0,37,12,0,0,0,0,2.54705,2.57806,2.24614,1369,144,6.48745,6.56645,0
0,30,12,1,0,0,0,2.54705,2.59597,2.80768,900,144,6.48745,6.61205,0
0,45,12,1,1,0,0,2.54705,2.66955,2.7898,2025,144,6.48745,6.79947,0
0,45,12,1,1,0,0,2.54705,2.66955,2.7898,2025,144,6.48745,6.79947,0
0,49,17,1,0,0,0,2.54705,2.68548,2.95545,2401,289,6.48745,6.84005,0
0,49,17,1,0,0,0,2.54705,2.68548,2.95545,2401,289,6.48745,6.84005,0
0,26,17,1,0,0,0,2.54705,2.68548,4.43318,676,289,6.48745,6.84005,0
0,37,13,1,0,0,0,2.54705,3.04355,3.251,1369,169,6.48745,7.75206,0
0,44,17,1,0,0,0,2.54705,3.04355,2.1427,1936,289,6.48745,7.75206,0
0,30,17,1,0,0,0,2.54705,3.13306,3.84209,900,289,6.48745,7.98006,0
0,51,12,1,0,0,0,2.54705,3.22258,2.95545,2601,144,6.48745,8.20806,0
0,28,17,1,0,0,0,2.56076,1.80912,2.21659,784,289,6.5575,4.63273,0
0,29,16,1,0,0,0,2.56664,2.82871,3.54654,841,256,6.58764,7.26028,0
0,40,12,1,0,0,0,2.57075,2.04097,2.30525,1600,144,6.60878,5.24683,0
0,34,16,1,0,0,0,2.58623,0,0,1156,256,6.6886,0,0
0,51,12,1,0,0,0,2.58623,2.05887,2.48258,2601,144,6.6886,5.32472,0
0,26,16,1,0,0,0,2.58623,2.2379,3.54654,676,256,6.6886,5.78774,0
0,46,12,1,0,0,0,2.58623,2.32742,3.54654,2116,144,6.6886,6.01925,0
0,45,14,1,0,0,0,2.58623,2.86452,2.65991,2025,196,6.6886,7.4083,0
0,49,12,1,0,0,0,2.58623,2.86452,2.65991,2401,144,6.6886,7.4083,0
0,26,16,0,0,0,0,2.58623,3.17908,1.56462,676,256,6.6886,8.22183,0
0,30,16,1,0,0,0,2.60582,2.86452,2.9259,900,256,6.79032,7.46443,0
0,50,12,1,0,0,0,2.62542,0,0,2500,144,6.89282,0,0
0,25,12,0,0,0,0,2.62542,2.14839,2.65991,625,144,6.89282,5.64041,0
0,27,17,0,0,0,0,2.62542,2.95403,3.10323,729,289,6.89282,7.75557,0
0,46,16,1,0,0,0,2.62934,6.51606,1.77327,2116,256,6.91341,17.1329,0
0,46,16,1,0,0,0,2.62934,6.51606,1.77327,2116,256,6.91341,17.1329,0
0,43,12,1,1,0,0,2.64501,1.43226,2.95545,1849,144,6.99608,3.78834,0
0,27,12,1,1,0,0,2.64501,1.87984,3.10323,729,144,6.99608,4.97219,0
0,22,12,0,0,0,0,2.64501,2.32742,1.92104,484,144,6.99608,6.15605,0
0,55,12,1,0,0,0,2.64501,2.39903,2.95545,3025,144,6.99608,6.34546,0
0,53,12,1,0,0,0,2.64501,2.50645,2.6008,2809,144,6.99608,6.62959,0
0,44,12,1,0,0,0,2.64501,2.59597,2.67469,1936,144,6.99608,6.86636,0
0,47,13,1,0,0,0,2.64501,2.59597,2.66257,2209,169,6.99608,6.86636,0
0,46,14,1,0,0,0,2.64501,2.64968,2.95545,2116,196,6.99608,7.00842,0
0,25,12,1,0,0,0,2.64501,2.68369,3.54654,625,144,6.99608,7.0984,0
0,31,15,0,1,0,0,2.64501,2.68548,2.58602,961,225,6.99608,7.10313,0
0,28,16,1,0,0,0,2.64501,2.68548,2.95545,784,256,6.99608,7.10313,0
0,40,16,1,0,0,0,2.64501,2.68548,3.24213,1600,256,6.99608,7.10313,0
0,40,16,1,0,0,0,2.64501,2.68548,3.24213,1600,256,6.99608,7.10313,0
0,28,12,1,0,0,0,2.64501,2.68584,2.94806,784,144,6.99608,7.10408,0
0,29,15,1,0,0,0,2.64501,2.72505,2.88157,841,225,6.99608,7.20779,0
0,42,16,1,0,0,0,2.64501,2.74994,2.95545,1764,256,6.99608,7.27361,0
0,30,15,1,0,0,0,2.64501,2.7571,2.95545,900,225,6.99608,7.29255,0
0,39,12,1,0,0,0,2.64501,2.775,0.635422,1521,144,6.99608,7.3399,0
0,30,16,1,0,0,0,2.64501,2.81976,2.95545,900,256,6.99608,7.45829,0
0,50,12,1,0,0,0,2.64501,3.00774,2.65991,2500,144,6.99608,7.95551,0
0,29,17,0,0,0,0,2.66147,2.85037,2.93151,841,289,7.08341,7.58618,0
0,29,15,1,0,0,0,2.6646,1.96935,3.251,841,225,7.10011,5.24755,0
0,27,12,1,0,0,0,2.6646,2.95403,3.54654,729,144,7.10011,7.87132,0
0,31,12,1,0,1,0,2.6842,0.698226,1.77327,961,144,7.20491,1.87417,0
0,31,12,1,0,1,0,2.6842,0.698226,1.77327,961,144,7.20491,1.87417,0
0,29,12,1,0,0,0,2.6842,2.05887,4.28541,841,144,7.20491,5.52641,0
0,27,16,1,0,0,0,2.6842,2.22,1.92104,729,256,7.20491,5.95891,0
0,26,17,0,1,0,0,2.6842,2.52435,2.03926,676,289,7.20491,6.77586,0
0,42,17,1,0,0,0,2.6842,3.13306,3.69432,1764,289,7.20491,8.40976,0
0,24,12,1,1,0,0,2.6842,3.16887,3.38399,576,144,7.20491,8.50587,0
0,48,12,1,1,0,0,2.69086,2.25581,3.69432,2304,144,7.24071,6.07005,0
0,25,13,1,0,0,0,2.69967,2.81976,2.21659,625,169,7.28824,7.61243,0
0,21,12,1,1,0,0,2.70379,1.65605,2.06882,441,144,7.31047,4.4776,0
0,48,12,1,0,0,0,2.70379,2.50645,2.36436,2304,144,7.31047,6.77691,0
0,50,12,1,0,0,0,2.70379,2.68548,2.73379,2500,144,7.31047,7.26098,0
0,28,17,1,0,0,0,2.70379,2.775,5.17204,784,289,7.31047,7.50301,0
0,29,17,0,0,0,0,2.70379,2.91823,2.65991,841,289,7.31047,7.89026,0
0,33,17,1,0,0,0,2.70379,3.18677,2.88157,1089,289,7.31047,8.61636,0
0,52,12,1,0,0,0,2.72201,2.47065,3.251,2704,144,7.40934,6.72512,0
0,22,12,1,0,0,0,2.72338,1.43226,3.251,484,144,7.4168,3.90058,0
0,43,12,1,0,0,0,2.72338,2.50645,2.95545,1849,144,7.4168,6.82602,0
0,34,13,1,0,0,0,2.72338,2.50645,3.10323,1156,169,7.4168,6.82602,0
0,46,12,1,0,0,0,2.72338,2.86452,2.80768,2116,144,7.4168,7.80117,0
0,31,17,1,0,0,0,2.74297,0,0,961,289,7.5239,0,0
0,28,13,1,0,0,0,2.74297,2.05887,2.35786,784,169,7.5239,5.64743,0
0,44,12,1,1,0,0,2.74297,2.14839,2.26092,1936,144,7.5239,5.89297,0
0,25,12,1,0,0,0,2.74297,2.14839,2.85201,625,144,7.5239,5.89297,0
0,29,14,1,0,0,0,2.74297,2.20997,2.96447,841,196,7.5239,6.0619,0
0,24,16,0,0,0,0,2.74297,2.22,2.57124,576,256,7.5239,6.0894,0
0,31,12,1,0,0,0,2.74297,2.2379,0,961,144,7.5239,6.13851,0
0,40,12,1,1,0,0,2.74297,2.32742,3.84209,1600,144,7.5239,6.38405,0
0,30,17,1,0,0,0,2.74297,2.50645,2.06882,900,289,7.5239,6.87513,0
0,26,16,1,1,0,0,2.74297,2.50645,3.251,676,256,7.5239,6.87513,0
0,32,12,1,0,0,0,2.74297,2.50645,1.6255,1024,144,7.5239,6.87513,0
0,26,15,1,0,0,0,2.74297,2.50645,2.88157,676,225,7.5239,6.87513,0
0,28,16,1,0,0,0,2.74297,2.50645,3.10323,784,256,7.5239,6.87513,0
0,54,13,1,0,0,0,2.74297,2.54226,2.43825,2916,169,7.5239,6.97335,0
0,30,14,1,0,0,0,2.74297,2.57806,3.10323,900,196,7.5239,7.07156,0
0,33,14,1,0,0,0,2.74297,2.59597,2.43825,1089,196,7.5239,7.12067,0
0,33,12,1,0,0,0,2.74297,2.59597,2.78463,1089,144,7.5239,7.12067,0
0,26,12,1,0,0,0,2.74297,2.64968,3.251,676,144,7.5239,7.26799,0
0,44,13,1,0,0,0,2.74297,2.67743,3.54654,1936,169,7.5239,7.34411,0
0,49,12,1,0,0,0,2.74297,2.68548,2.65991,2401,144,7.5239,7.36621,0
0,55,17,1,1,0,0,2.74297,2.68548,1.78066,3025,289,7.5239,7.36621,0
0,28,12,1,0,0,0,2.74297,2.68548,2.21659,784,144,7.5239,7.36621,0
0,45,12,1,0,0,0,2.74297,2.68548,2.51214,2025,144,7.5239,7.36621,0
0,30,14,1,1,0,0,2.74297,2.68924,2.06882,900,196,7.5239,7.37652,0
0,40,12,1,0,0,0,2.74297,2.70088,2.54405,1600,144,7.5239,7.40844,0
0,27,17,1,0,0,0,2.74297,2.775,2.65991,729,289,7.5239,7.61175,0
0,51,16,1,0,0,0,2.74297,2.86452,2.80768,2601,256,7.5239,7.85729,0
0,51,16,1,0,0,0,2.74297,2.86452,2.80768,2601,256,7.5239,7.85729,0
0,43,12,1,0,0,0,2.74297,2.86452,2.51214,1849,144,7.5239,7.85729,0
0,37,12,1,0,0,0,2.74297,2.86452,0,1369,144,7.5239,7.85729,0
0,37,12,1,0,0,0,2.74297,2.86452,0,1369,144,7.5239,7.85729,0
0,38,14,1,0,0,0,2.74297,2.90462,2.7929,1444,196,7.5239,7.96729,0
0,36,16,0,0,0,0,2.74297,3.02565,3.07367,1296,256,7.5239,8.29926,0
0,27,13,1,1,0,0,2.74297,3.04355,2.49736,729,169,7.5239,8.34837,0
0,21,12,1,0,0,0,2.74297,3.04355,3.1978,441,144,7.5239,8.34837,0
0,25,14,0,0,0,0,2.74297,3.22258,3.10323,625,196,7.5239,8.83945,0
0,33,13,1,0,0,0,2.74297,4.11774,3.84209,1089,169,7.5239,11.2949,0
0,38,14,1,0,0,0,2.74297,6.80323,2.65991,1444,196,7.5239,18.6611,0
0,32,16,1,0,0,0,2.76257,2.95403,3.39877,1024,256,7.63177,8.16071,0
0,27,12,0,0,0,0,2.78216,2.72129,3.251,729,144,7.74041,7.57106,0
